"id","area","rooms","floor","year","price","district","lat","lng","status","created_at","updated_at","address","bathrooms","decoration","halls","name","orientation","price_per_sqm","property_type","total_floors"
"6622","160.3","4","3","2026","860007.9","泾渭街道","34.530953","109.080961","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭佳苑6栋3单元","1","简装","3","泾渭佳苑","东北","5364.99","住宅","25"
"6623","172.1","4","5","2026","1052530.9","泾渭街道","34.523617","109.080386","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭佳苑6栋6单元","2","毛坯","3","泾渭佳苑","南","6115.81","住宅","25"
"6624","120.9","3","1","2026","745298.93","泾渭街道","34.517329","109.080252","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭明珠19栋2单元","1","简装","2","泾渭明珠","西南","6164.59","住宅","18"
"6625","137","3","24","2026","741059.03","泾渭街道","34.517427","109.084741","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭明珠6栋1单元","1","精装","2","泾渭明珠","东南","5409.19","公寓","25"
"6626","126.4","3","3","2025","744482.1","鹿苑街道","34.537514","109.072045","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑新城13栋4单元","1","简装","2","鹿苑新城","南","5889.89","住宅","6"
"6627","111","3","13","2026","691167.03","崇皇街道","34.530985","109.090947","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区崇皇街道崇皇花园5栋3单元","1","精装","2","崇皇花园","东南","6226.73","住宅","25"
"6628","100.7","2","15","2025","558330.14","泾渭街道","34.52588","109.085504","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭佳苑4栋6单元","1","简装","1","泾渭佳苑","东南","5544.49","住宅","25"
"6629","90.6","2","7","2026","573768.89","泾渭街道","34.526735","109.084338","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城18栋2单元","1","精装","1","泾渭上城","西北","6332.99","住宅","11"
"6630","142.1","4","3","2025","941084.25","泾渭街道","34.53909","109.097366","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城13栋3单元","1","精装","3","泾渭上城","南","6622.69","住宅","11"
"6631","147.5","4","4","2025","1107111.4","泾渭街道","34.540833","109.090886","off","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城1栋6单元","1","精装","3","泾渭上城","东","7505.84","住宅","30"
"6632","163.9","4","8","2025","934385.7","泾渭街道","34.540975","109.088598","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城11栋6单元","2","精装","3","泾渭上城","东北","5700.95","住宅","11"
"6633","100.2","3","11","2026","526716.33","泾渭街道","34.522766","109.080511","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城18栋4单元","1","简装","2","泾渭上城","南","5256.65","住宅","11"
"6634","159.9","4","4","2026","901663.31","鹿苑街道","34.52552","109.100594","sold","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道高陵天下1栋1单元","2","精装","3","高陵天下","南","5638.92","住宅","6"
"6635","93.1","2","12","2025","407152.37","泾渭街道","34.528837","109.097368","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭春天15栋1单元","1","精装","1","泾渭春天","南","4373.28","住宅","30"
"6636","105.4","3","7","2026","681573.32","泾渭街道","34.531179","109.096447","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城4栋1单元","1","精装","2","泾渭上城","西南","6466.54","住宅","18"
"6637","159.6","4","12","2025","1117642.09","泾渭街道","34.530257","109.087929","sold","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城7栋6单元","1","精装","3","泾渭上城","南","7002.77","别墅","25"
"6638","106.1","2","10","2025","784776.08","鹿苑街道","34.538703","109.077966","off","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑华庭6栋4单元","1","简装","1","鹿苑华庭","南","7396.57","住宅","30"
"6639","121.1","3","18","2025","732780.94","鹿苑街道","34.533282","109.08413","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑华庭18栋2单元","1","毛坯","2","鹿苑华庭","东北","6051.04","住宅","18"
"6640","141.4","4","12","2026","676164.9","鹿苑街道","34.523468","109.079348","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑小区6栋1单元","1","简装","3","鹿苑小区","东南","4781.93","住宅","18"
"6641","115.5","3","5","2026","464678.45","鹿苑街道","34.535413","109.085336","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑小区11栋2单元","2","简装","2","鹿苑小区","南","4023.19","住宅","6"
"6642","147.2","4","5","2026","884667.58","鹿苑街道","34.531661","109.079689","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑新城17栋6单元","2","豪装","3","鹿苑新城","东南","6009.97","住宅","6"
"6643","109.4","3","15","2025","686316.52","崇皇街道","34.54996","109.099255","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区崇皇街道崇皇花园3栋6单元","1","豪装","2","崇皇花园","东","6273.46","住宅","18"
"6644","103.1","3","5","2025","575880.51","泾渭街道","34.522271","109.082597","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭佳苑16栋3单元","2","精装","2","泾渭佳苑","南","5585.65","公寓","11"
"6645","100.5","3","3","2026","597024.27","泾渭街道","34.534178","109.08859","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭新城16栋4单元","1","精装","2","泾渭新城","东北","5940.54","住宅","6"
"6646","112.7","3","8","2026","759153.96","渭水片区","34.530172","109.083341","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区渭水片区渭水茗居13栋2单元","2","毛坯","2","渭水茗居","南","6736.06","公寓","30"
"6647","114","3","16","2026","693678.6","泾渭街道","34.539246","109.088639","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区泾渭街道泾渭上城3栋6单元","1","毛坯","2","泾渭上城","南","6084.9","住宅","25"
"6648","104.9","3","13","2026","811389.96","通远街道","34.540448","109.095482","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区通远街道高陵碧桂园13栋3单元","1","精装","2","高陵碧桂园","南","7734.89","住宅","25"
"6649","126.6","3","4","2026","1001086.97","通远街道","34.541661","109.102261","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区通远街道高陵碧桂园11栋2单元","2","豪装","2","高陵碧桂园","东南","7907.48","公寓","6"
"6650","125.7","3","17","2026","724493.32","鹿苑街道","34.534616","109.080933","available","3/5/2026 05:45:49.217678+00","3/5/2026 05:45:49.217678+00","西安市高陵区鹿苑街道鹿苑小区11栋1单元","1","精装","2","鹿苑小区","南","5763.67","公寓","25"
"6651","137","4","3","2025","921333.22","泾渭街道","34.527211","109.089729","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭上城18栋6单元","1","毛坯","3","泾渭上城","东南","6725.06","住宅","18"
"6652","88.9","2","13","2026","328401.05","鹿苑街道","34.531854","109.087176","sold","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区鹿苑街道鹿苑小区4栋3单元","1","豪装","1","鹿苑小区","南","3694.05","住宅","18"
"6653","84.6","2","5","2025","347456.43","渭水片区","34.535533","109.071426","sold","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水家园15栋2单元","1","毛坯","1","渭水家园","南","4107.05","住宅","6"
"6654","87.7","2","10","2025","469908","泾渭街道","34.526628","109.097362","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭春天20栋1单元","1","精装","1","泾渭春天","东","5358.13","住宅","25"
"6655","114.3","3","4","2026","497036.98","渭水片区","34.52805","109.072935","sold","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水家园13栋1单元","2","毛坯","2","渭水家园","南","4348.53","住宅","11"
"6656","109.5","3","16","2026","835638.3","泾渭街道","34.531361","109.08596","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭上城18栋2单元","1","精装","2","泾渭上城","南","7631.4","住宅","18"
"6657","125.2","3","1","2025","563502.66","鹿苑街道","34.533005","109.084998","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区鹿苑街道鹿苑小区18栋3单元","2","精装","2","鹿苑小区","东南","4500.82","住宅","6"
"6658","127.4","3","7","2026","607361.66","泾渭街道","34.52837","109.096527","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭春天9栋4单元","2","毛坯","2","泾渭春天","南","4767.36","住宅","25"
"6659","99.1","2","28","2026","804468.03","通远街道","34.538914","109.09321","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区通远街道高陵碧桂园8栋1单元","1","精装","1","高陵碧桂园","东南","8117.74","住宅","30"
"6660","97.8","2","24","2026","560720.65","渭水片区","34.528994","109.088179","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水茗居2栋2单元","1","豪装","1","渭水茗居","南","5733.34","住宅","30"
"6661","106.6","2","3","2026","466915.46","鹿苑街道","34.526284","109.084642","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区鹿苑街道鹿苑小区20栋2单元","1","简装","1","鹿苑小区","东","4380.07","住宅","6"
"6662","107.1","2","6","2026","701271.52","泾渭街道","34.536621","109.083651","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭上城1栋6单元","1","精装","1","泾渭上城","东南","6547.82","住宅","18"
"6663","136","3","4","2025","1022642.48","耿镇街道","34.529657","109.095492","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区耿镇街道高陵恒大19栋3单元","2","精装","2","高陵恒大","西北","7519.43","住宅","11"
"6664","70.2","1","5","2025","428964.82","泾渭街道","34.529303","109.090637","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭明珠8栋4单元","1","豪装","1","泾渭明珠","西南","6110.61","住宅","18"
"6665","101","2","16","2026","527471.49","泾渭街道","34.524214","109.097625","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭春天20栋4单元","1","毛坯","1","泾渭春天","南","5222.49","住宅","30"
"6666","170.5","4","2","2025","1174770.57","鹿苑街道","34.539069","109.089498","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区鹿苑街道高陵天下2栋6单元","1","豪装","3","高陵天下","南","6890.15","住宅","18"
"6667","81.5","2","3","2025","398182.92","泾渭街道","34.529919","109.080327","sold","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭佳苑3栋1单元","1","豪装","1","泾渭佳苑","南","4885.68","住宅","11"
"6668","131.2","3","10","2026","628126.56","渭水片区","34.535327","109.080711","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水家园20栋3单元","2","精装","2","渭水家园","东南","4787.55","住宅","18"
"6669","178.7","4","3","2026","823329.87","泾渭街道","34.521255","109.089642","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭佳苑18栋2单元","1","精装","3","泾渭佳苑","西南","4607.33","住宅","6"
"6670","155.8","4","1","2025","1121093.18","渭水片区","34.542724","109.086568","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水茗居7栋3单元","1","简装","3","渭水茗居","南","7195.72","别墅","18"
"6671","94.1","2","3","2026","446802.8","渭水片区","34.534442","109.069634","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水家园9栋1单元","1","简装","1","渭水家园","东","4748.17","住宅","18"
"6672","101.5","3","15","2026","565126.62","渭水片区","34.540478","109.080594","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水家园16栋1单元","2","精装","2","渭水家园","东","5567.75","住宅","30"
"6673","113.1","3","9","2025","563549.03","泾渭街道","34.523353","109.081085","sold","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭新城20栋3单元","1","毛坯","2","泾渭新城","南","4982.75","住宅","18"
"6674","132.2","3","9","2025","1115117.58","通远街道","34.527717","109.10544","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区通远街道高陵碧桂园2栋6单元","2","简装","2","高陵碧桂园","东南","8435.08","住宅","11"
"6675","158.5","4","3","2026","996235.9","泾渭街道","34.518749","109.082794","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭新城3栋1单元","2","精装","3","泾渭新城","南","6285.4","住宅","6"
"6676","99.5","2","5","2025","697314.9","泾渭街道","34.534721","109.092778","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭佳苑3栋6单元","1","毛坯","1","泾渭佳苑","南","7008.19","住宅","6"
"6677","78.8","1","19","2026","545551.31","鹿苑街道","34.539913","109.089309","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区鹿苑街道高陵天下2栋6单元","1","精装","1","高陵天下","东南","6923.24","住宅","25"
"6678","108.9","2","3","2025","683646.98","渭水片区","34.536848","109.086174","off","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区渭水片区渭水茗居11栋3单元","1","精装","1","渭水茗居","西南","6277.75","住宅","6"
"6679","108.4","3","7","2025","615619.86","崇皇街道","34.546918","109.080316","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区崇皇街道崇皇新城11栋4单元","2","简装","2","崇皇新城","南","5679.15","住宅","30"
"6680","86","2","3","2025","432510.34","崇皇街道","34.534845","109.087941","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区崇皇街道崇皇新城14栋3单元","1","精装","1","崇皇新城","南","5029.19","住宅","18"
"6681","114","3","7","2026","514375.98","泾渭街道","34.521841","109.085621","available","3/5/2026 05:45:49.218175+00","3/5/2026 05:45:49.218175+00","西安市高陵区泾渭街道泾渭春天18栋6单元","1","简装","2","泾渭春天","东南","4512.07","住宅","11"
